url_path,views_total,views_unique
/DrumScript/DrumScript,446,197
/DrumScript/DrumScript/actions,46,6
/DrumScript/DrumScript/issues,42,15
/DrumScript/DrumScript/pull/286,29,2
/DrumScript/DrumScript/issues/new,25,3
/DrumScript/DrumScript/actions/runs/32509446641,21,2
/DrumScript/DrumScript/releases,19,4
/DrumScript/DrumScript/pulls,18,5
/DrumScript/DrumScript/tree/main/drumscript,14,13
/DrumScript/DrumScript/blob/github-repo-stats/DrumScript/DrumScript/latest-report/report.pdf,14,9
