url_path,views_total,views_unique
/DrumScript/DrumScript,323,151
/DrumScript/DrumScript/issues,58,14
/DrumScript/DrumScript/issues/new,31,3
/DrumScript/DrumScript/pulls,14,5
/DrumScript/DrumScript/issues/templates/edit,12,2
/DrumScript/DrumScript/releases/tag/v0.2.1,10,9
/DrumScript/DrumScript/tree/main/drumscript,10,5
/DrumScript/DrumScript/actions,10,4
/DrumScript/DrumScript/pull/321,8,2
/DrumScript/DrumScript/blob/main/.github/ISSUE_TEMPLATE/bug_report.yml,8,1
