url_path,views_total,views_unique
/DrumScript/DrumScript,160,89
/DrumScript/DrumScript/issues,15,4
/DrumScript/DrumScript/releases,9,5
/DrumScript/DrumScript/actions,9,3
/DrumScript/DrumScript/releases/tag/v0.1.6,8,7
/DrumScript/DrumScript/tree/main/drumscript,7,7
/DrumScript/DrumScript/tree/release/0.2.0,7,2
/DrumScript/DrumScript/blob/github-repo-stats/DrumScript/DrumScript/latest-report/report.pdf,6,3
/DrumScript/DrumScript/tree/main,4,2
/DrumScript/DrumScript/issues/new,4,1
