url_path,views_total,views_unique
/DrumScript/DrumScript,287,134
/DrumScript/DrumScript/issues,54,10
/DrumScript/DrumScript/pulls,22,5
/DrumScript/DrumScript/issues/new,17,3
/DrumScript/DrumScript/pull/321,11,2
/DrumScript/DrumScript/actions/workflows/tests.yml,10,8
/DrumScript/DrumScript/tree/main/drumscript,9,6
/DrumScript/DrumScript/issues/templates/edit,9,2
/DrumScript/DrumScript/pull/328,8,3
/DrumScript/DrumScript/blob/main/.github/ISSUE_TEMPLATE/bug_report.yml,8,1
