url_path,views_total,views_unique
/DrumScript/DrumScript,323,151
/DrumScript/DrumScript/issues,62,15
/DrumScript/DrumScript/issues/new,33,3
/DrumScript/DrumScript/tree/main/drumscript,13,7
/DrumScript/DrumScript/issues/templates/edit,12,2
/DrumScript/DrumScript/pulls,11,6
/DrumScript/DrumScript/actions,10,4
/DrumScript/DrumScript/pull/313,10,3
/DrumScript/DrumScript/releases/tag/v0.2.1,9,8
/DrumScript/DrumScript/blob/main/.github/ISSUE_TEMPLATE/bug_report.yml,8,1
