url_path,views_total,views_unique
/DrumScript/DrumScript,451,225
/DrumScript/DrumScript/issues,58,21
/DrumScript/DrumScript/issues/new,43,3
/DrumScript/DrumScript/releases/tag/v0.2.1,18,15
/DrumScript/DrumScript/tree/main/drumscript,18,13
/DrumScript/DrumScript/branches/all,13,1
/DrumScript/DrumScript/pulls,12,8
/DrumScript/DrumScript/actions,11,5
/DrumScript/DrumScript/issues/templates/edit,11,1
/DrumScript/DrumScript/blob/github-repo-stats/DrumScript/DrumScript/latest-report/report.pdf,10,7
