url_path,views_total,views_unique
/DrumScript/DrumScript,113,58
/DrumScript/DrumScript/pulls,25,1
/DrumScript/DrumScript/actions,11,2
/DrumScript/DrumScript/issues,10,3
/DrumScript/DrumScript/tree/main,8,5
/DrumScript/DrumScript/tree/release/0.2.0,7,2
/DrumScript/DrumScript/releases/tag/v0.1.6,6,5
/DrumScript/DrumScript/blob/github-repo-stats/DrumScript/DrumScript/latest-report/report.pdf,4,3
/DrumScript/DrumScript/releases,4,3
/DrumScript/DrumScript/issues/295,4,2
