url_path,views_total,views_unique
/DrumScript/DrumScript,297,144
/DrumScript/DrumScript/issues,59,12
/DrumScript/DrumScript/issues/new,22,3
/DrumScript/DrumScript/pulls,17,5
/DrumScript/DrumScript/tree/main/drumscript,10,5
/DrumScript/DrumScript/issues/templates/edit,10,2
/DrumScript/DrumScript/pull/321,10,2
/DrumScript/DrumScript/actions/workflows/tests.yml,8,7
/DrumScript/DrumScript/actions,8,2
/DrumScript/DrumScript/blob/main/.github/ISSUE_TEMPLATE/bug_report.yml,8,1
