url_path,views_total,views_unique
/DrumScript/DrumScript,318,155
/DrumScript/DrumScript/issues,58,15
/DrumScript/DrumScript/issues/new,33,3
/DrumScript/DrumScript/tree/main/drumscript,15,8
/DrumScript/DrumScript/issues/templates/edit,12,2
/DrumScript/DrumScript/pulls,11,6
/DrumScript/DrumScript/actions,11,4
/DrumScript/DrumScript/releases/tag/v0.2.1,10,9
/DrumScript/DrumScript/pull/313,10,3
/DrumScript/DrumScript/actions/workflows/tests.yml,8,7
