url_path,views_total,views_unique
/DrumScript/DrumScript,195,97
/DrumScript/DrumScript/pulls,28,3
/DrumScript/DrumScript/actions,23,3
/DrumScript/DrumScript/pull/290,15,3
/DrumScript/DrumScript/commits/main,12,5
/DrumScript/DrumScript/tree/main/drumscript,10,10
/DrumScript/DrumScript/issues,10,5
/DrumScript/DrumScript/actions/runs/30399044541,9,2
/DrumScript/DrumScript/commits,8,7
/DrumScript/DrumScript/tree/main,8,5
